sample_id,label_encoded,label_name
7612,11,5
6463,11,5
285,5,1
12633,0,0
2420,7,1_5
14724,8,2
8207,11,5
13416,10,4
16262,8,2
7013,9,3
421,5,1
13301,5,1
16704,11,5
1131,11,5
10463,8,2
12783,5,1
14508,10,4
4719,11,5
14804,8,2
4315,11,5
4347,8,2
5468,10,4
11761,11,5
993,10,4
2735,10,4
7055,8,2
1959,11,5
12627,8,2
15355,11,5
6697,10,4
15464,5,1
6216,11,5
8555,11,5
16693,9,3
15553,11,5
13220,8,2
14062,8,2
11210,8,2
7659,0,0
13163,8,2
7096,11,5
10428,11,5
5092,11,5
3112,8,2
11921,8,2
12833,5,1
12521,10,4
15345,10,4
15215,5,1
1858,11,5
7101,5,1
12147,5,1
6976,9,3
1362,10,4
4955,9,3
8099,11,5
9747,11,5
3259,0,0
14886,11,5
11978,10,4
15719,5,1
9451,7,1_5
6654,10,4
12193,8,2
297,9,3
9842,10,4
2290,0,0
10279,9,3
11644,9,3
13532,11,5
12116,8,2
3605,8,2
5581,10,4
7700,11,5
8224,11,5
826,11,5
2660,10,4
16348,7,1_5
7212,9,3
15295,5,1
6566,8,2
4377,8,2
2819,11,5
7408,5,1
429,8,2
5533,0,0
3776,8,2
1336,11,5
8547,5,1
3723,5,1
13400,0,0
13915,11,5
6435,6,1_4
16248,11,5
10285,8,2
5514,11,5
1819,3,0_3
847,0,0
6206,7,1_5
10684,5,1
9089,4,0_4
13633,8,2
2984,5,1
382,9,3
302,5,1
9086,10,4
8689,5,1
8909,8,2
4286,10,4
2781,5,1
1890,7,1_5
11173,10,4
13154,11,5
11766,11,5
15404,8,2
9178,5,1
9385,8,2
91,8,2
7365,2,0_1_5
13168,6,1_4
2926,10,4
1062,5,1
14124,7,1_5
5429,11,5
1117,10,4
14537,11,5
12667,10,4
6672,9,3
11623,11,5
11076,11,5
14178,5,1
551,7,1_5
673,11,5
1424,11,5
12201,0,0
11144,11,5
3959,8,2
10383,11,5
5690,8,2
3384,10,4
2791,7,1_5
8721,8,2
15949,11,5
11586,8,2
13247,11,5
2370,10,4
10002,5,1
14467,9,3
9219,10,4
6923,0,0
3283,11,5
1110,8,2
4591,0,0
5023,11,5
16457,5,1
6229,8,2
12467,10,4
3540,8,2
8879,11,5
2434,8,2
13320,11,5
4634,4,0_4
11225,5,1
10476,8,2
2267,9,3
15696,11,5
8722,1,0_1
1831,8,2
14835,8,2
14901,11,5
16497,8,2
12970,11,5
1514,5,1
2806,5,1
15717,5,1
27,8,2
2491,5,1
7384,11,5
6179,11,5
9910,8,2
3036,10,4
8760,5,1
4616,11,5
14889,11,5
15075,11,5
7414,11,5
6627,8,2
1501,2,0_1_5
8055,10,4
13901,11,5
650,8,2
13740,10,4
3820,8,2
458,11,5
12273,5,1
14379,5,1
9081,8,2
4459,8,2
14982,8,2
12226,11,5
10560,8,2
12534,5,1
9895,10,4
2953,11,5
10273,0,0
9021,11,5
11818,10,4
11825,8,2
6986,11,5
10859,8,2
4326,8,2
14226,8,2
3760,11,5
3299,7,1_5
14580,10,4
2336,8,2
14450,7,1_5
11188,0,0
15029,11,5
1811,9,3
8253,0,0
10768,8,2
6636,11,5
1661,11,5
13217,0,0
8178,8,2
14246,8,2
15120,8,2
15881,11,5
15550,11,5
7038,11,5
8241,11,5
4932,10,4
10543,0,0
8675,11,5
3320,10,4
117,10,4
1420,8,2
11748,8,2
15642,11,5
12306,9,3
14114,11,5
14389,9,3
3010,5,1
16254,8,2
3871,11,5
14019,11,5
9174,11,5
11221,5,1
13070,9,3
16117,10,4
3268,9,3
2887,11,5
4373,5,1
3164,8,2
4411,11,5
3478,11,5
12857,7,1_5
6376,5,1
6934,7,1_5
2566,5,1
8981,11,5
9283,5,1
9731,0,0
12013,5,1
16190,11,5
6342,5,1
8846,11,5
10248,8,2
9434,7,1_5
14771,5,1
10843,11,5
12185,10,4
1119,5,1
909,8,2
8346,0,0
9355,2,0_1_5
15969,8,2
12577,8,2
13116,5,1
12464,10,4
6457,11,5
4275,11,5
1674,0,0
12950,8,2
8048,0,0
9891,11,5
3963,5,1
14878,5,1
13087,8,2
11380,11,5
14193,5,1
265,5,1
15674,7,1_5
12849,5,1
12428,11,5
3274,5,1
4717,1,0_1
13833,8,2
16255,11,5
9043,11,5
10787,9,3
9815,11,5
7033,5,1
12224,9,3
5050,11,5
14718,11,5
11565,3,0_3
3818,11,5
2449,6,1_4
9250,11,5
2913,8,2
919,11,5
4527,8,2
211,11,5
10095,8,2
15726,10,4
4596,9,3
8754,8,2
10031,8,2
14270,11,5
15098,8,2
9506,11,5
3251,7,1_5
10246,7,1_5
7338,5,1
14675,8,2
12712,10,4
11928,8,2
9816,10,4
7173,11,5
3508,10,4
15206,8,2
16408,1,0_1
16128,8,2
12864,10,4
9042,10,4
539,0,0
6812,9,3
5674,11,5
3841,8,2
8430,8,2
3595,7,1_5
15869,11,5
13161,8,2
2269,5,1
11157,8,2
2095,11,5
7032,8,2
10217,10,4
6603,8,2
2999,0,0
15305,10,4
4692,10,4
14297,0,0
570,5,1
10746,11,5
5305,9,3
7163,0,0
2230,10,4
8070,7,1_5
1719,0,0
11983,11,5
5452,8,2
10624,2,0_1_5
15920,5,1
13910,7,1_5
13923,5,1
2656,11,5
11556,5,1
10558,1,0_1
3432,0,0
11954,11,5
10124,11,5
8576,5,1
7681,5,1
9828,11,5
900,11,5
8382,8,2
10924,5,1
553,8,2
2767,11,5
16004,5,1
3840,8,2
7327,11,5
14213,11,5
7206,5,1
9657,10,4
5414,0,0
2549,9,3
14046,8,2
16715,7,1_5
3258,1,0_1
500,7,1_5
11970,11,5
8063,11,5
4609,11,5
4537,8,2
11239,8,2
862,6,1_4
734,8,2
6688,11,5
12398,11,5
1474,5,1
3634,6,1_4
2987,4,0_4
3218,8,2
4922,11,5
7912,11,5
4421,5,1
14607,9,3
489,8,2
14204,0,0
8853,9,3
3766,5,1
12630,5,1
9024,8,2
15897,11,5
10259,11,5
10193,5,1
11066,11,5
3014,11,5
6561,7,1_5
3732,11,5
915,10,4
5416,8,2
5658,11,5
56,11,5
16107,8,2
6386,11,5
5710,11,5
4864,5,1
12199,5,1
15666,10,4
10696,9,3
14044,10,4
2397,0,0
9213,5,1
5293,0,0
5925,10,4
13945,11,5
15480,0,0
8088,11,5
9393,8,2
7460,10,4
6543,11,5
7826,9,3
15693,8,2
12065,8,2
12203,11,5
11338,8,2
15130,7,1_5
16730,7,1_5
8936,0,0
8494,8,2
5196,11,5
1329,7,1_5
11827,0,0
5350,11,5
6876,11,5
16143,11,5
9881,8,2
4180,0,0
10822,11,5
4630,11,5
590,8,2
10334,11,5
13796,8,2
14983,1,0_1
3199,5,1
11481,8,2
5151,8,2
11756,8,2
5752,11,5
2582,8,2
1112,11,5
13413,5,1
12942,11,5
6985,11,5
2222,10,4
4279,5,1
13861,11,5
1730,11,5
7598,8,2
7596,11,5
2855,11,5
8994,5,1
1510,11,5
4102,5,1
9448,8,2
10800,7,1_5
760,11,5
14972,5,1
2392,11,5
130,11,5
3131,11,5
6897,11,5
5425,10,4
8948,10,4
13582,5,1
4989,0,0
14048,11,5
1511,10,4
7915,11,5
10117,0,0
72,8,2
15631,11,5
1587,5,1
15927,5,1
9683,5,1
2050,0,0
13637,5,1
16447,9,3
15481,11,5
2726,10,4
11199,10,4
6524,11,5
16341,7,1_5
4259,9,3
12423,8,2
12473,10,4
1136,9,3
16764,8,2
5582,5,1
8188,11,5
8632,7,1_5
8741,10,4
12233,7,1_5
15194,8,2
9007,5,1
5094,8,2
7451,5,1
1618,11,5
14820,11,5
13447,5,1
12152,11,5
4656,5,1
4674,10,4
5373,5,1
6278,5,1
9892,11,5
4316,11,5
9101,5,1
8019,10,4
5739,10,4
2626,11,5
15060,5,1
2548,8,2
15440,0,0
9416,11,5
12204,5,1
8793,9,3
13717,8,2
4030,8,2
2314,8,2
14513,5,1
4952,11,5
294,8,2
5867,0,0
11975,10,4
10216,10,4
16520,10,4
15912,8,2
11667,8,2
7772,0,0
6350,9,3
7919,9,3
13863,8,2
7031,5,1
11384,11,5
6905,11,5
495,10,4
6602,8,2
14976,5,1
2315,10,4
11319,10,4
6508,11,5
2674,8,2
9051,8,2
10743,8,2
16322,8,2
7392,11,5
2398,11,5
226,11,5
13501,5,1
4893,11,5
12909,10,4
4891,10,4
2053,10,4
1170,5,1
1803,8,2
1640,11,5
5650,8,2
15443,5,1
2589,5,1
12641,1,0_1
10649,8,2
1476,11,5
13758,11,5
5635,7,1_5
16025,0,0
9123,9,3
600,11,5
3684,8,2
5864,8,2
16150,8,2
11097,0,0
3153,3,0_3
4857,11,5
7763,11,5
15281,5,1
5673,8,2
8571,7,1_5
8444,9,3
12260,8,2
12643,11,5
6859,10,4
8418,11,5
2303,10,4
11352,5,1
6686,8,2
15123,11,5
15650,11,5
14464,8,2
16541,8,2
14989,8,2
871,5,1
1942,9,3
10839,8,2
5956,0,0
3079,11,5
14793,8,2
8190,7,1_5
7039,11,5
14152,8,2
10379,0,0
536,8,2
7252,11,5
8198,5,1
14775,8,2
2653,5,1
4814,0,0
13502,8,2
5687,8,2
7323,8,2
6488,11,5
12061,8,2
13439,7,1_5
11373,9,3
6077,5,1
7444,8,2
12547,8,2
9829,10,4
1071,10,4
12755,0,0
12338,11,5
6478,8,2
8122,4,0_4
14658,0,0
15066,5,1
2910,5,1
2832,5,1
15106,7,1_5
11119,11,5
8679,0,0
9997,11,5
2704,5,1
5629,5,1
7034,9,3
10413,11,5
12058,11,5
15185,11,5
9128,0,0
5590,8,2
5665,10,4
12337,7,1_5
8160,11,5
6729,8,2
15941,11,5
13653,10,4
13155,8,2
7433,10,4
12751,11,5
12693,8,2
14441,5,1
7150,11,5
9841,5,1
11988,8,2
15692,11,5
7568,8,2
15973,5,1
3440,5,1
6062,10,4
15866,10,4
731,1,0_1
14227,11,5
8204,8,2
3209,9,3
13508,11,5
10825,11,5
1704,7,1_5
13422,8,2
6501,8,2
15554,8,2
9214,11,5
527,8,2
9677,8,2
8578,11,5
16284,11,5
2954,0,0
2484,11,5
2243,8,2
8034,8,2
11393,5,1
7117,5,1
603,8,2
12739,5,1
11332,5,1
14770,9,3
10629,8,2
13264,5,1
6570,8,2
4876,8,2
6550,9,3
586,8,2
13401,8,2
6511,11,5
13436,0,0
16103,9,3
7711,11,5
10395,8,2
12911,8,2
14085,11,5
7781,8,2
5230,11,5
14330,8,2
13555,7,1_5
5146,10,4
12696,5,1
15727,8,2
2443,10,4
1702,5,1
6001,11,5
2801,5,1
16320,10,4
10172,9,3
2375,11,5
14475,8,2
14663,11,5
14967,0,0
1541,11,5
9339,8,2
12090,8,2
13043,8,2
5462,5,1
5408,0,0
7847,5,1
2649,10,4
14352,8,2
3617,9,3
8085,11,5
2013,10,4
11146,9,3
7280,7,1_5
13938,5,1
8407,0,0
12135,8,2
13240,8,2
10281,0,0
1708,11,5
11278,4,0_4
10854,0,0
13286,11,5
12976,0,0
7889,5,1
13475,7,1_5
8137,11,5
11069,11,5
10866,10,4
14822,5,1
3215,1,0_1
1520,5,1
6852,10,4
7959,0,0
2119,10,4
11784,5,1
4458,8,2
8950,8,2
119,11,5
8016,7,1_5
13046,5,1
8228,10,4
13867,7,1_5
16119,10,4
5402,8,2
6863,11,5
8156,8,2
3395,5,1
4695,10,4
7187,10,4
1658,5,1
6512,5,1
5604,9,3
468,9,3
16527,0,0
14037,11,5
5669,11,5
12329,8,2
8303,11,5
1832,5,1
15715,11,5
15069,10,4
10753,11,5
6899,5,1
8973,8,2
739,11,5
9040,7,1_5
14290,5,1
15173,0,0
2560,5,1
2447,11,5
81,8,2
16648,10,4
6927,5,1
11001,5,1
15190,5,1
11437,10,4
5575,10,4
10798,8,2
11949,11,5
873,11,5
2681,8,2
14994,11,5
5436,11,5
11743,8,2
16552,8,2
11864,11,5
11551,0,0
11231,0,0
9343,8,2
13836,0,0
11926,10,4
10554,9,3
5446,0,0
10324,8,2
1366,8,2
7400,11,5
14583,11,5
5365,11,5
10507,0,0
15395,11,5
6293,8,2
15387,0,0
13984,5,1
4934,8,2
11364,8,2
16367,10,4
881,0,0
10606,8,2
13214,11,5
14797,9,3
5641,8,2
14321,5,1
7067,2,0_1_5
5516,5,1
10562,10,4
10012,5,1
7236,8,2
16424,0,0
6098,5,1
8559,5,1
16702,0,0
6433,8,2
12190,11,5
11572,11,5
3609,11,5
10313,8,2
13616,9,3
10182,11,5
2745,10,4
12391,8,2
10900,5,1
13027,11,5
13599,0,0
12566,9,3
8756,8,2
827,8,2
2872,11,5
15989,5,1
1089,5,1
7643,11,5
16657,11,5
11646,8,2
5744,11,5
8898,8,2
312,8,2
16762,5,1
1963,11,5
2334,1,0_1
7881,0,0
3692,5,1
12935,9,3
1458,5,1
9734,11,5
15601,11,5
16564,6,1_4
5842,7,1_5
8774,5,1
8605,8,2
10110,8,2
8608,8,2
1598,8,2
13730,8,2
12326,0,0
11039,5,1
778,9,3
3670,11,5
2895,11,5
9168,5,1
7020,5,1
15811,5,1
8922,5,1
978,8,2
5714,5,1
14029,9,3
5166,0,0
13927,0,0
1982,10,4
8068,11,5
6068,5,1
1273,11,5
10636,8,2
14197,8,2
14238,5,1
4409,8,2
7246,0,0
15685,5,1
16226,9,3
6115,11,5
3574,11,5
14732,11,5
13670,10,4
4499,0,0
8027,5,1
6395,11,5
15777,0,0
7742,10,4
6351,11,5
13085,11,5
3096,11,5
13364,10,4
11032,8,2
11542,0,0
7476,8,2
13856,8,2
11952,11,5
10141,8,2
15707,0,0
9238,11,5
16339,8,2
5686,7,1_5
15679,8,2
262,11,5
14091,0,0
13223,10,4
15635,11,5
10846,9,3
9472,8,2
1505,11,5
14430,3,0_3
6371,11,5
16609,10,4
3172,10,4
7240,6,1_4
8461,8,2
6937,0,0
12748,8,2
16594,8,2
11510,8,2
10352,10,4
11981,7,1_5
8579,8,2
2103,11,5
1771,8,2
10592,11,5
3231,11,5
14106,5,1
979,7,1_5
9031,8,2
14123,0,0
706,10,4
1980,5,1
3239,11,5
5771,11,5
15101,9,3
2927,10,4
4049,8,2
4039,5,1
15690,9,3
5392,11,5
1413,9,3
1271,11,5
11568,8,2
10750,5,1
13914,11,5
10819,9,3
670,8,2
1986,1,0_1
4530,11,5
2017,0,0
487,8,2
12939,11,5
3849,8,2
7254,11,5
15429,11,5
13936,0,0
10209,11,5
14594,8,2
5467,8,2
7419,5,1
15371,11,5
2938,11,5
11662,5,1
7614,8,2
7292,10,4
12483,2,0_1_5
4166,5,1
528,10,4
14222,6,1_4
10707,0,0
3672,5,1
1151,8,2
16574,8,2
3558,0,0
4313,8,2
4641,0,0
5903,2,0_1_5
6506,8,2
2130,9,3
7,8,2
10453,1,0_1
3615,5,1
9222,5,1
12653,8,2
16504,8,2
13896,8,2
9640,5,1
16276,11,5
13442,5,1
15435,11,5
2159,5,1
13195,0,0
11255,5,1
5638,5,1
15932,1,0_1
11287,8,2
14149,5,1
1625,1,0_1
12914,0,0
11810,10,4
16371,8,2
14304,8,2
8814,8,2
9853,0,0
12465,8,2
4174,0,0
10575,0,0
1280,9,3
7207,11,5
9454,0,0
5259,8,2
15774,10,4
5637,8,2
9722,11,5
16750,0,0
2516,7,1_5
10948,5,1
2298,11,5
8656,11,5
5968,10,4
15991,8,2
11453,0,0
8701,11,5
12242,11,5
12824,9,3
14143,11,5
5920,9,3
14557,0,0
11223,11,5
1359,8,2
7900,11,5
6798,11,5
13173,0,0
12176,8,2
946,11,5
1666,11,5
10018,0,0
7078,8,2
3402,8,2
8247,9,3
2614,11,5
6667,8,2
11183,5,1
6418,5,1
7180,8,2
16036,10,4
7819,11,5
3797,0,0
8740,8,2
10315,9,3
3420,5,1
7746,8,2
10400,11,5
386,8,2
6624,11,5
4948,11,5
3645,10,4
5222,0,0
2063,0,0
14627,1,0_1
13254,8,2
11717,8,2
15846,8,2
2612,5,1
7976,11,5
1774,8,2
7994,7,1_5
13250,11,5
11312,8,2
10215,11,5
14723,5,1
3327,11,5
176,11,5
156,9,3
12259,11,5
13022,9,3
13953,5,1
5237,5,1
9764,8,2
6595,11,5
5141,8,2
1645,11,5
5946,5,1
6632,5,1
16694,11,5
4487,4,0_4
11549,10,4
668,11,5
2350,10,4
3701,10,4
8564,9,3
13514,5,1
4403,9,3
15127,8,2
13424,0,0
13781,5,1
16542,11,5
3890,8,2
9956,11,5
16485,11,5
5426,5,1
16636,5,1
5772,4,0_4
8931,11,5
6600,11,5
6856,5,1
10239,5,1
2027,5,1
759,0,0
12539,11,5
11548,9,3
4965,8,2
4539,11,5
3695,11,5
9636,11,5
16395,8,2
13749,11,5
12045,11,5
8882,11,5
4593,11,5
10451,11,5
327,8,2
1207,0,0
8135,11,5
15612,5,1
4190,8,2
10289,8,2
1576,5,1
10513,11,5
15236,7,1_5
14031,0,0
5646,8,2
394,9,3
7705,5,1
2163,11,5
9115,11,5
15483,8,2
16587,11,5
1177,5,1
11248,8,2
12030,11,5
5401,0,0
6495,3,0_3
7452,11,5
11716,11,5
4290,10,4
5445,11,5
7550,2,0_1_5
12703,5,1
2958,8,2
14474,10,4
13940,11,5
11025,11,5
7798,9,3
13897,11,5
12574,5,1
10842,8,2
7399,9,3
9850,8,2
9830,5,1
16409,11,5
14881,8,2
9348,5,1
6771,11,5
4312,8,2
13537,11,5
14055,1,0_1
1830,5,1
12564,8,2
3445,11,5
5779,10,4
8129,11,5
10307,9,3
7875,5,1
3740,11,5
5156,5,1
4057,10,4
14357,8,2
13528,8,2
6810,11,5
7459,8,2
11522,0,0
3468,9,3
14392,11,5
423,5,1
1765,8,2
1525,5,1
9218,11,5
13975,8,2
15919,5,1
9719,9,3
6498,5,1
13868,8,2
13333,11,5
11491,8,2
16631,11,5
219,8,2
15761,0,0
16510,8,2
7049,10,4
13882,0,0
8348,0,0
13516,11,5
1357,10,4
10751,5,1
2968,11,5
5882,8,2
13097,11,5
11955,0,0
8039,2,0_1_5
4268,7,1_5
15467,8,2
6166,8,2
15856,11,5
4566,8,2
15382,11,5
2253,0,0
10774,11,5
13603,11,5
12361,8,2
8766,8,2
7043,8,2
1550,5,1
79,7,1_5
13598,8,2
16356,9,3
15993,0,0
4127,7,1_5
15562,10,4
15587,0,0
9729,5,1
5958,11,5
4090,1,0_1
15321,8,2
3736,5,1
10373,5,1
4880,8,2
16388,10,4
16250,0,0
5000,9,3
1389,11,5
16440,9,3
11104,8,2
1279,8,2
4434,10,4
10127,8,2
2248,11,5
11896,5,1
9822,5,1
16660,10,4
4506,0,0
6013,11,5
7786,11,5
4629,10,4
15516,5,1
7904,9,3
3446,8,2
1430,0,0
7576,9,3
7517,6,1_4
13419,3,0_3
9112,11,5
9922,8,2
6883,11,5
9253,8,2
15054,0,0
1527,8,2
14990,8,2
7251,5,1
14682,0,0
4163,10,4
12103,8,2
13558,7,1_5
15227,11,5
6970,9,3
6569,0,0
13369,10,4
5384,11,5
11417,5,1
1343,11,5
14361,9,3
13842,8,2
7017,8,2
4203,10,4
3027,8,2
8098,9,3
9779,11,5
13275,10,4
470,9,3
567,8,2
5037,11,5
9050,9,3
14692,10,4
13811,5,1
7483,8,2
11085,10,4
5142,9,3
13107,10,4
4240,8,2
16306,10,4
15092,11,5
1621,8,2
14550,11,5
7777,11,5
15944,11,5
11752,10,4
6036,5,1
11882,11,5
11584,7,1_5
8694,11,5
14269,8,2
11024,5,1
10505,8,2
5837,7,1_5
13081,11,5
13663,9,3
8168,11,5
5812,8,2
12614,5,1
2295,11,5
7817,8,2
6453,8,2
12409,8,2
1976,8,2
877,10,4
9477,7,1_5
8293,8,2
9520,0,0
10234,10,4
5228,0,0
11744,5,1
10793,9,3
1217,0,0
9735,4,0_4
13132,8,2
8292,11,5
1534,9,3
1064,11,5
13505,8,2
4322,8,2
6564,9,3
6835,5,1
7778,8,2
6623,8,2
12514,8,2
5901,5,1
12313,5,1
4525,11,5
14858,6,1_4
7641,9,3
9016,11,5
6815,11,5
6634,8,2
15365,11,5
1212,3,0_3
5681,8,2
8758,0,0
14471,5,1
9671,9,3
7346,8,2
6587,0,0
10964,8,2
6738,10,4
16345,8,2
6175,8,2
5040,8,2
10913,10,4
8058,8,2
4079,8,2
14823,5,1
8051,8,2
10304,0,0
7806,11,5
3775,7,1_5
10329,11,5
3997,5,1
2068,7,1_5
9849,10,4
3696,8,2
7542,8,2
5326,8,2
8350,10,4
15144,8,2
15204,8,2
8131,9,3
10017,4,0_4
3114,7,1_5
12484,0,0
10111,8,2
6920,9,3
16282,5,1
2677,9,3
16523,5,1
6417,11,5
9465,8,2
12765,10,4
5743,8,2
1888,11,5
8985,11,5
1269,8,2
4369,5,1
16554,0,0
15346,11,5
385,11,5
13171,5,1
2773,10,4
5666,6,1_4
13194,11,5
4398,8,2
10718,11,5
11681,11,5
14209,9,3
11620,10,4
6461,1,0_1
8041,0,0
1108,0,0
13885,9,3
10954,10,4
5706,11,5
8008,8,2
8812,8,2
4407,5,1
16602,8,2
6877,8,2
15503,10,4
9837,7,1_5
10967,10,4
10398,0,0
10467,9,3
2943,11,5
4536,11,5
11938,8,2
16710,11,5
11264,0,0
7672,5,1
6202,11,5
15323,11,5
6369,7,1_5
9616,11,5
2707,11,5
4181,8,2
4014,5,1
5144,11,5
12802,9,3
12053,11,5
5688,8,2
794,5,1
13630,11,5
1821,0,0
7780,11,5
12394,5,1
230,11,5
11733,5,1
8465,9,3
6832,7,1_5
6745,11,5
3275,10,4
3912,9,3
13486,9,3
1342,10,4
7733,8,2
10416,3,0_3
7029,7,1_5
1580,11,5
10411,0,0
1552,11,5
15759,11,5
3032,9,3
12363,11,5
14577,5,1
11788,11,5
7930,8,2
949,11,5
7429,7,1_5
21,5,1
6318,10,4
10903,10,4
12161,5,1
8730,0,0
11345,11,5
4289,10,4
6588,10,4
7075,0,0
15527,8,2
5729,5,1
950,0,0
2452,10,4
9960,11,5
16369,0,0
8358,9,3
217,2,0_1_5
689,5,1
1849,11,5
13627,10,4
710,11,5
7472,5,1
4822,11,5
16035,5,1
6711,8,2
13233,9,3
16198,0,0
16735,11,5
15303,8,2
6692,11,5
3122,8,2
5541,0,0
14499,8,2
8403,7,1_5
4938,11,5
5041,2,0_1_5
5627,11,5
16385,7,1_5
2675,11,5
7825,8,2
5353,11,5
1599,5,1
12206,8,2
4146,11,5
14509,11,5
7918,11,5
613,0,0
11270,8,2
2247,11,5
14657,8,2
1039,10,4
11440,8,2
9352,8,2
11309,0,0
10078,8,2
12294,11,5
8511,0,0
6862,10,4
13951,9,3
5216,8,2
313,10,4
1468,11,5
13735,11,5
15700,8,2
15122,11,5
14716,11,5
4059,9,3
4335,11,5
14900,5,1
12485,11,5
13232,6,1_4
13209,3,0_3
9145,5,1
9689,8,2
14759,10,4
12411,11,5
14336,8,2
4665,8,2
16607,11,5
5883,8,2
13837,5,1
5930,5,1
6367,10,4
12704,8,2
6945,11,5
3438,8,2
11471,7,1_5
9810,10,4
1945,5,1
2851,10,4
1775,11,5
5975,0,0
13884,11,5
11289,8,2
1695,9,3
10702,11,5
14016,11,5
4220,11,5
8399,5,1
1384,11,5
249,11,5
6787,11,5
3460,0,0
1688,1,0_1
5655,11,5
2065,5,1
13575,8,2
13269,11,5
11708,5,1
1139,1,0_1
3552,8,2
1948,0,0
15003,5,1
9282,10,4
8025,11,5
10605,11,5
10805,11,5
14875,5,1
4237,8,2
15324,8,2
11211,7,1_5
4351,11,5
15286,5,1
3779,0,0
16040,11,5
7588,9,3
2737,9,3
6918,8,2
13383,8,2
3370,11,5
4776,8,2
9523,8,2
13006,10,4
11884,0,0
10089,8,2
3408,11,5
5385,8,2
982,8,2
9803,9,3
5750,9,3
10318,11,5
10725,10,4
15506,0,0
5719,10,4
15493,5,1
15818,10,4
15894,0,0
13039,8,2
6398,8,2
10220,0,0
10308,5,1
13737,0,0
9302,11,5
537,11,5
4672,11,5
7666,8,2
3352,8,2
8427,8,2
13743,8,2
12008,10,4
15478,5,1
11235,10,4
10256,5,1
6687,8,2
4825,11,5
166,11,5
9643,8,2
6103,10,4
289,8,2
658,11,5
11763,11,5
8676,11,5
5083,11,5
2076,9,3
14686,8,2
9646,8,2
4827,8,2
13428,11,5
12810,0,0
12082,0,0
16095,9,3
5377,11,5
7611,5,1
8239,11,5
2820,8,2
7769,8,2
8840,10,4
11594,8,2
8617,11,5
11739,10,4
12188,11,5
10570,8,2
1990,0,0
866,10,4
1114,10,4
4044,5,1
6768,11,5
358,0,0
7474,8,2
7740,8,2
14135,5,1
9517,11,5
10297,11,5
7631,8,2
9846,8,2
9387,10,4
2762,1,0_1
167,8,2
10527,11,5
11789,11,5
2421,8,2
7636,5,1
5908,5,1
15518,5,1
12452,6,1_4
6538,11,5
7329,9,3
3017,0,0
10342,11,5
3844,0,0
16334,5,1
4779,2,0_1_5
9116,5,1
15716,0,0
15203,8,2
7465,11,5
16041,5,1
2025,11,5
4060,0,0
13652,8,2
1619,5,1
16186,8,2
15472,8,2
10178,4,0_4
3380,0,0
13983,10,4
8783,5,1
15843,5,1
11386,8,2
13471,5,1
29,0,0
4397,11,5
5977,0,0
7191,8,2
2221,8,2
8624,11,5
4472,11,5
1032,5,1
9044,11,5
15829,10,4
15289,8,2
12268,11,5
9169,11,5
12983,7,1_5
14888,1,0_1
10131,8,2
14567,0,0
10820,5,1
4562,11,5
4448,8,2
7461,8,2
4368,0,0
5844,10,4
14354,5,1
10033,11,5
7082,7,1_5
4874,11,5
6235,11,5
5218,10,4
2252,11,5
1827,11,5
8748,8,2
13403,11,5
4797,0,0
3061,8,2
9952,8,2
4005,8,2
10995,11,5
11118,11,5
12457,11,5
16243,5,1
4202,10,4
13338,11,5
15259,11,5
766,11,5
7846,9,3
16380,8,2
15253,5,1
12170,11,5
3117,8,2
0,8,2
9541,5,1
5931,10,4
5924,5,1
14021,11,5
11734,9,3
750,11,5
5243,7,1_5
3329,8,2
13613,11,5
13664,0,0
15914,5,1
8525,8,2
9831,10,4
8357,5,1
12563,10,4
13098,5,1
3641,2,0_1_5
12815,9,3
11358,11,5
2813,11,5
10599,11,5
9066,8,2
5005,11,5
4244,10,4
3345,5,1
362,2,0_1_5
7687,8,2
13048,11,5
12315,11,5
3414,5,1
3065,11,5
7204,5,1
8487,7,1_5
637,5,1
9457,11,5
7986,11,5
2622,10,4
2597,10,4
16223,10,4
9726,0,0
14756,5,1
3174,9,3
7220,5,1
3919,8,2
11617,11,5
7807,7,1_5
2796,8,2
6347,10,4
15316,5,1
6431,7,1_5
9078,0,0
8154,6,1_4
9382,5,1
1794,11,5
1588,8,2
7630,9,3
12782,9,3
1188,10,4
2140,0,0
12292,8,2
16020,5,1
7597,5,1
625,9,3
15539,11,5
3722,7,1_5
13278,8,2
7931,8,2
15456,2,0_1_5
763,8,2
1157,0,0
14705,10,4
7129,11,5
15913,5,1
259,7,1_5
7143,10,4
671,11,5
10429,0,0
5680,0,0
10623,9,3
15001,10,4
11525,11,5
965,2,0_1_5
608,8,2
14057,11,5
12387,8,2
1751,5,1
2528,10,4
8607,9,3
14341,5,1
4597,5,1
15977,8,2
5035,8,2
2054,11,5
14189,8,2
5206,8,2
13540,8,2
15336,11,5
10477,8,2
7006,11,5
8777,8,2
8912,5,1
1736,8,2
2318,0,0
5536,5,1
6633,5,1
9344,11,5
8123,0,0
10051,7,1_5
8104,0,0
10362,9,3
1665,5,1
14655,10,4
16767,2,0_1_5
3195,5,1
7482,8,2
13731,11,5
13564,5,1
6999,8,2
3669,8,2
7863,11,5
15406,5,1
1885,0,0
10165,5,1
2561,5,1
9266,11,5
6069,8,2
8151,10,4
5696,5,1
9461,10,4
1866,11,5
388,11,5
9984,11,5
1652,11,5
108,5,1
628,9,3
10479,11,5
9251,8,2
6559,9,3
1750,11,5
8264,11,5
1504,11,5
