sample_id,multihot_labels,readable_name
1686,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1190,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
10989,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3422,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
3886,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
7410,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
119,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12511,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2499,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
9034,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
9853,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
10388,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3322,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
3128,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1723,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
7302,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2008,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14710,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14469,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",healthy_and_rust
12968,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8156,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3465,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10159,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14214,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
15545,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13517,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6045,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13260,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
13029,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16574,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13594,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14637,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6224,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
8825,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
376,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3460,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
15082,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
825,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6545,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
704,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8161,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2417,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2655,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10530,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8248,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12148,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8239,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5284,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4410,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11806,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9222,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5561,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5265,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6703,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6983,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6950,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7180,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1450,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
14396,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9728,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
1498,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
208,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
2337,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7344,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11118,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7369,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15864,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12143,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",healthy_and_rust
6005,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7252,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6904,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12451,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4097,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
16529,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6725,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8484,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
3031,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
9992,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1934,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12642,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1634,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8352,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
13875,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8962,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1430,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
7202,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7391,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
8211,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5157,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15933,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8772,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]",healthy_and_complex
14193,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
461,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10021,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
753,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12124,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
16041,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4665,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13806,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5431,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
33,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
6991,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14934,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13557,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
5274,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16685,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1049,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
5814,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13856,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10122,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12280,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1297,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7085,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
9238,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11133,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2973,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8040,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
12879,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13728,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7313,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
908,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4708,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
9525,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15289,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10319,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1841,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2796,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10652,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4721,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
10059,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
9402,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2578,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9001,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4367,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
16492,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6908,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
1201,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13033,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6877,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
111,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14239,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10891,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1701,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1783,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
15011,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8732,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14484,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9469,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10963,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
978,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7553,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10436,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11662,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4991,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3634,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]",scab_and_rust
3474,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15209,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11155,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12674,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
7953,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6935,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8126,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7110,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8093,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11585,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9675,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10513,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11895,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1408,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14185,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",healthy_and_rust
10962,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12435,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5999,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10619,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11652,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12681,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
13741,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15210,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3386,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3016,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
14797,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
11514,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6392,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2543,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15414,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6307,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
7341,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12601,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
7934,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12768,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8015,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4226,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
1614,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15268,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5514,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8581,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3251,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
396,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12897,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6023,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6779,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13189,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
14315,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
11412,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
2366,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
13921,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
11741,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3948,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8030,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
13077,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1599,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
5689,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11098,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12194,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
16117,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
817,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3679,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
3755,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
15483,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
10329,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16171,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
4807,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16439,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
7386,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15729,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
10620,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
12759,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6158,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
216,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
8916,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
10416,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]",healthy_and_complex
7764,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
14876,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11635,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9115,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9378,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]",healthy_and_scab_and_powdery_mildew
13181,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
2299,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
611,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
5803,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
1512,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
11562,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
11471,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
15066,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
16031,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
16173,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
3804,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
13990,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
13588,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
6260,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
11423,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
14668,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6921,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
12561,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3208,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
980,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
9140,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10400,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
12243,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
4564,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13439,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
16628,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
6706,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
9530,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5642,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
10391,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
763,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2549,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
15831,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
3049,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",healthy
8187,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
447,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
16634,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",healthy_and_rust
15590,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6454,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
9059,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6177,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10760,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
13264,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
11744,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3334,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2913,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3351,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2390,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
11773,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
6515,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8699,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
4923,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
14270,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5576,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4861,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
15880,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10875,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
4170,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
1621,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15672,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10927,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
8290,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
3111,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4705,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
4614,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
2477,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
14181,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
15866,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
15690,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
4560,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",healthy_and_scab
10044,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8631,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
4359,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",complex
16260,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
15828,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]",scab_and_rust
7748,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
5418,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
8614,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
13114,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",scab_and_powdery_mildew
5568,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
1277,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
7078,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
2943,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",powdery_mildew
10857,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
6535,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14784,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
3297,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
1126,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",scab
14609,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",rust
12187,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",frog_eye_leaf_spot
